Time,producer1,producer2,producer3
3.9166666666666665,0.00849,0.00844,0.00831
4.0,0.00849,0.00844,0.00831
4.083333333333333,0.00848,0.00849,0.00831
4.166666666666667,0.00847,0.00849,0.00831
4.25,0.00847,0.00849,0.00831
4.333333333333333,0.00846,0.00849,0.00831
4.416666666666667,0.00846,0.00848,0.00831
4.5,0.00843,0.00847,0.00831
4.583333333333333,0.00842,0.00846,0.00831
4.666666666666667,0.00842,0.00845,0.00831
4.75,0.00842,0.00844,0.00831
4.833333333333333,0.00842,0.00844,0.00831
4.916666666666667,0.00842,0.00843,0.00832
5.0,0.00837,0.00843,0.00832
5.083333333333333,0.00838,0.00839,0.00832
5.166666666666667,0.00839,0.00838,0.00832
5.25,0.0084,0.00838,0.00833
5.333333333333333,0.0084,0.00838,0.00834
5.416666666666667,0.00841,0.00838,0.00835
5.5,0.00842,0.00837,0.00839
5.583333333333333,0.00842,0.00833,0.00839
5.666666666666667,0.00843,0.00833,0.0084
5.75,0.00843,0.00834,0.00841
5.833333333333333,0.00843,0.00835,0.00841
5.916666666666667,0.00844,0.00836,0.00841
6.0,0.00846,0.00837,0.00844
6.083333333333333,0.00846,0.0084,0.00843
6.166666666666667,0.00846,0.0084,0.00843
6.25,0.00845,0.00841,0.00842
6.333333333333333,0.00844,0.0084,0.00842
6.416666666666667,0.00844,0.0084,0.00842
6.5,0.00841,0.0084,0.0084
6.583333333333333,0.00841,0.00842,0.0084
6.666666666666667,0.0084,0.00841,0.00839
6.75,0.0084,0.00841,0.00839
6.833333333333333,0.00839,0.00841,0.0084
6.916666666666667,0.00839,0.0084,0.0084
7.0,0.00834,0.0084,0.00837
7.083333333333333,0.00834,0.00838,0.00837
7.166666666666667,0.00835,0.00838,0.00837
7.25,0.00835,0.00839,0.00836
7.333333333333333,0.00835,0.00838,0.00837
7.416666666666667,0.00836,0.00838,0.00837
7.5,0.00837,0.00838,0.00837
7.583333333333333,0.00838,0.00837,0.00837
7.666666666666667,0.00838,0.00838,0.00837
7.75,0.00839,0.00839,0.00837
7.833333333333333,0.0084,0.00839,0.00837
7.916666666666667,0.0084,0.00839,0.00836
8.0,0.00845,0.00839,0.00834
8.083333333333334,0.00845,0.0084,0.00834
8.166666666666666,0.00846,0.0084,0.00834
8.25,0.00846,0.0084,0.00834
8.333333333333334,0.00846,0.0084,0.00834
8.416666666666666,0.00846,0.0084,0.00834
8.5,0.00846,0.00839,0.00834
8.583333333333334,0.00846,0.00839,0.00834
8.666666666666666,0.00845,0.00839,0.00834
8.75,0.00844,0.00839,0.00834
8.833333333333334,0.00844,0.00839,0.00834
8.916666666666666,0.00843,0.00838,0.00834
9.0,0.0084,0.00838,0.00834
9.083333333333334,0.0084,0.00836,0.00834
9.166666666666666,0.00839,0.00836,0.00834
9.25,0.00839,0.00836,0.00834
9.333333333333334,0.00838,0.00836,0.00835
9.416666666666666,0.00838,0.00836,0.00835
9.5,0.00833,0.00836,0.00835
9.583333333333334,0.00833,0.00835,0.00835
9.666666666666666,0.00833,0.00835,0.00834
9.75,0.00832,0.00835,0.00834
9.833333333333334,0.00832,0.00835,0.00834
9.916666666666666,0.00832,0.00835,0.00834
10.0,0.00832,0.00835,0.00833
10.083333333333334,0.00832,0.00835,0.00833
10.166666666666666,0.00832,0.00836,0.00833
10.25,0.00832,0.00836,0.00833
10.333333333333334,0.00832,0.00836,0.00833
10.416666666666666,0.00833,0.00837,0.00833
10.5,0.00836,0.00838,0.00831
10.583333333333334,0.00837,0.0084,0.00831
10.666666666666666,0.00838,0.00841,0.00831
10.75,0.00839,0.00841,0.00831
10.833333333333334,0.0084,0.00842,0.00831
10.916666666666666,0.0084,0.00842,0.00831
11.0,0.00845,0.00843,0.00831
11.083333333333334,0.00844,0.00846,0.00831
11.166666666666666,0.00844,0.00846,0.00831
11.25,0.00844,0.00846,0.00831
11.333333333333334,0.00844,0.00846,0.00831
11.416666666666666,0.00844,0.00846,0.00831
11.5,0.00846,0.00847,0.0083
11.583333333333334,0.00846,0.00849,0.0083
11.666666666666666,0.00845,0.00848,0.0083
11.75,0.00845,0.00849,0.0083
11.833333333333334,0.00844,0.00849,0.0083
11.916666666666666,0.00844,0.00849,0.0083
12.0,0.0084,0.00849,0.0083
12.083333333333334,0.0084,0.00849,0.0083
12.166666666666666,0.00839,0.00849,0.0083
12.25,0.00839,0.00849,0.0083
