hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:40:29.018717995Z,1753627229018,50071,10012.2,4.89,1.3,10.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:40:34.024323822Z,1753627234024,50057,10009.4,4.89,1.3,9.0,1,2,3,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:40:39.031459453Z,1753627239031,50073,10012.6,4.89,1.3,12.0,1,2,3,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:40:44.035243435Z,1753627244035,50033,10006.6,4.89,1.4,41.0,1,2,3,25
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:40:49.042313399Z,1753627249042,50066,10009.2,4.89,1.3,13.0,1,2,3,10
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:40:54.046017158Z,1753627254046,50041,10008.2,4.89,1.3,7.0,1,2,3,5
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:40:59.053698597Z,1753627259053,50080,10014.0,4.89,1.2,14.0,1,2,3,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:04.059716225Z,1753627264059,50060,10010.0,4.89,1.3,8.0,1,2,2,5
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:09.065010849Z,1753627269065,50050,10010.0,4.89,1.3,14.0,1,2,3,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:14.071161969Z,1753627274071,50060,10008.0,4.89,1.3,8.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:19.076162159Z,1753627279076,50054,10010.8,4.89,1.3,14.0,1,2,3,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:24.080664543Z,1753627284080,50054,10010.8,4.89,1.3,6.0,1,2,2,3
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:29.087573204Z,1753627289087,50062,10010.4,4.89,1.3,15.0,1,2,3,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:34.091620324Z,1753627294091,50035,10007.0,4.89,1.3,7.0,1,2,2,5
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:39.098004379Z,1753627299098,50065,10011.0,4.89,1.3,17.0,1,2,3,10
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:44.102437524Z,1753627304102,50050,10008.0,4.89,1.2,9.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:49.109641943Z,1753627309109,50070,10012.0,4.89,1.3,18.0,1,2,2,5
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:54.113766211Z,1753627314113,50040,10008.0,4.89,1.2,6.0,1,2,2,4
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:41:59.120266106Z,1753627319120,50069,10011.8,4.89,1.2,9.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:04.125073794Z,1753627324125,50041,10008.2,4.89,1.3,9.0,1,2,2,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:09.130323062Z,1753627329130,50053,10010.6,4.89,1.3,9.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:14.137315871Z,1753627334137,50076,10013.2,4.89,1.3,10.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:19.144245661Z,1753627339144,50061,10008.2,4.89,1.2,9.0,1,2,2,5
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:24.150254969Z,1753627344150,50070,10012.0,4.89,1.3,9.0,1,2,2,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:29.157765435Z,1753627349157,50070,10012.0,4.89,1.3,10.0,1,2,3,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:34.163367487Z,1753627354163,50045,10009.0,4.89,1.3,10.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:39.169999535Z,1753627359169,50085,10017.0,4.89,1.2,9.0,1,2,2,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:44.175694747Z,1753627364175,50043,10008.6,4.89,1.3,9.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:49.180018859Z,1753627369180,50057,10011.4,4.89,1.3,9.0,1,2,3,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:54.185422205Z,1753627374185,50049,10009.8,4.89,1.3,9.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:42:59.189812781Z,1753627379189,50041,10008.2,4.89,1.2,7.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:04.193232614Z,1753627384193,50038,10007.6,4.89,1.2,8.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:09.198503417Z,1753627389198,50052,10010.4,4.89,1.3,9.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:14.204038299Z,1753627394204,50046,10009.2,4.89,1.2,10.0,1,2,2,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:19.208845007Z,1753627399208,50047,10009.4,4.89,1.2,9.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:24.214453236Z,1753627404214,50067,10013.4,4.89,1.3,10.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:29.218925768Z,1753627409218,50040,10008.0,4.89,1.2,7.0,1,2,2,4
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:34.224600109Z,1753627414224,50060,10012.0,4.89,1.2,11.0,1,2,2,5
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:39.229872779Z,1753627419229,50049,10009.8,4.89,1.3,7.0,1,2,3,4
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:44.235457188Z,1753627424235,50051,10010.2,4.89,1.3,14.0,1,2,3,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:49.240364006Z,1753627429240,50059,10011.8,4.89,1.3,8.0,1,2,3,5
